G3IV,1.5,6.04E+000,2.63E+000,5670,0.72,3,-0.2,2.8,255,238,226
G2IV,1.4,6.48E+000,2.62E+000,5780,0.69,2.9,-0.18,2.72,255,244,242
G1IV,1.4,6.35E+000,2.50E+000,5890,0.66,2.9,-0.16,2.74,255,246,244
G0IV,1.4,6.25E+000,2.38E+000,6000,0.63,2.9,-0.14,2.76,255,248,245
F9IV,2.6,8.10E+000,2.59E+000,6140,0.6,2.6,-0.12,2.48,255,250,249
F8IV,2.7,1.05E+001,2.83E+000,6280,0.56,2.3,-0.11,2.19,255,252,253
F7IV,2.7,1.25E+001,2.95E+000,6420,0.52,2.1,-0.1,2,240,239,255
F6IV,2.8,1.64E+001,3.23E+000,6560,0.49,1.8,-0.09,1.71,241,239,255
F5IV,2.8,2.16E+001,3.55E+000,6700,0.46,1.5,-0.08,1.42,241,239,255
F4IV,3,1.96E+001,3.25E+000,6840,0.42,1.6,-0.08,1.52,234,235,255
F3IV,3.1,1.63E+001,2.85E+000,6980,0.39,1.8,-0.08,1.72,227,230,255
F2IV,3.2,1.49E+001,2.62E+000,7120,0.36,1.9,-0.09,1.81,227,230,255
F1IV,3.3,1.25E+001,2.30E+000,7260,0.33,2.1,-0.09,2.01,223,227,255
F0IV,3.4,1.15E+001,2.12E+000,7400,0.3,2.2,-0.1,2.1,218,224,255
A9IV,3.5,1.40E+001,2.20E+000,7650,0.24,2,-0.12,1.88,224,227,255
A8IV,3.6,1.57E+001,2.18E+000,7900,0.19,1.9,-0.14,1.76,208,217,255
A7IV,3.6,1.93E+001,2.27E+000,8150,0.14,1.7,-0.17,1.53,192,207,255
A6IV,3.6,2.18E+001,2.27E+000,8400,0.09,1.6,-0.2,1.4,202,214,255
A5IV,3.7,2.70E+001,2.38E+000,8650,0.05,1.4,-0.23,1.17,212,220,255
A4IV,4,3.35E+001,2.51E+000,8900,0,1.2,-0.26,0.94,195,210,255
A3IV,4.3,4.17E+001,2.65E+000,9150,-0.04,1,-0.3,0.7,190,205,255
A2IV,4.5,5.70E+001,2.93E+000,9400,-0.05,0.7,-0.34,0.36,186,202,255
A1IV,4.8,7.11E+001,3.11E+000,9650,-0.06,0.5,-0.38,0.12,183,200,255
A0IV,5.1,8.88E+001,3.30E+000,9900,-0.06,0.3,-0.42,-0.12,179,197,255
